id;date;cheveux;age;exp;salaire;sexe;diplome;specialite;note;dispo;embauche
6205;20/10/2010;chatain;31.0;4.0;33006.0;F;master;geologie;72.3;non;0
6390;13/09/2012;brun;28.0;4.0;31964.0;F;master;forage;84.79;non;0
6397;02/12/2013;blond;20.0;4.0;43304.0;M;bac;geologie;67.0;non;0
6430;11/10/2014;chatain;23.0;4.0;25603.0;F;doctorat;geologie;96.61;oui;0
6465;03/04/2014;blond;17.0;4.0;35013.0;M;master;detective;65.55;oui;0
6467;23/10/2014;chatain;35.0;4.0;26768.0;F;doctorat;geologie;103.35;non;0
6474;30/07/2011;brun;57.0;4.0;32096.0;M;master;forage;75.06;oui;1
6476;02/07/2014;brun;26.0;4.0;35096.0;F;licence;detective;93.29;oui;0
6691;03/12/2010;brun;25.0;4.0;31512.0;M;doctorat;forage;91.01;oui;0
6698;30/05/2012;blond;35.0;4.0;39659.0;F;licence;forage;91.77;non;0
6726;18/10/2014;chatain;35.0;4.0;35584.0;M;master;detective;70.28;non;1
6764;31/03/2012;brun;52.0;4.0;32692.0;F;licence;forage;91.97;non;0
6785;20/03/2013;blond;40.0;4.0;40049.0;M;bac;geologie;48.25;non;0
6896;26/08/2011;roux;33.0;4.0;30920.0;M;bac;geologie;49.71;non;0
7057;02/05/2012;blond;15.0;4.0;31459.0;M;doctorat;geologie;94.37;oui;0
7138;08/05/2010;chatain;51.0;4.0;32350.0;M;doctorat;geologie;77.42;oui;0
7185;26/07/2012;chatain;39.0;4.0;35797.0;M;doctorat;geologie;61.77;oui;0
7284;02/07/2014;chatain;44.0;4.0;35572.0;M;doctorat;forage;81.87;oui;0
7291;07/07/2013;blond;45.0;4.0;30167.0;M;licence;geologie;43.01;non;0
7348;06/11/2012;blond;34.0;4.0;30606.0;M;master;detective;90.44;oui;0
7415;10/09/2010;blond;21.0;4.0;37938.0;M;licence;geologie;49.7;oui;0
7473;09/10/2012;chatain;19.0;4.0;34691.0;F;master;archeologie;103.2;oui;0
7476;06/10/2013;roux;43.0;4.0;27094.0;M;bac;geologie;75.98;non;0
7511;11/09/2010;blond;20.0;4.0;41294.0;M;bac;geologie;65.77;non;0
7633;22/09/2014;brun;46.0;4.0;47647.0;M;bac;geologie;36.48;non;0
7652;12/01/2013;blond;14.0;4.0;34016.0;M;licence;geologie;63.01;non;0
7658;03/11/2014;brun;23.0;4.0;35843.0;M;licence;geologie;86.44;non;0
7659;01/04/2011;blond;22.0;4.0;29867.0;F;licence;forage;68.64;non;0
7660;09/11/2011;chatain;22.0;4.0;38924.0;F;master;archeologie;74.1;oui;0
7695;18/01/2011;blond;51.0;4.0;36113.0;F;bac;forage;57.55;non;0
7768;25/01/2013;brun;34.0;4.0;32867.0;M;master;geologie;57.46;non;1
7772;15/05/2013;brun;23.0;4.0;33524.0;M;master;detective;77.44;oui;0
7785;08/07/2012;blond;23.0;4.0;38156.0;M;licence;geologie;81.77;oui;0
7848;31/08/2014;brun;43.0;4.0;32306.0;M;master;geologie;64.22;non;0
7857;05/08/2014;brun;46.0;4.0;34098.0;M;licence;geologie;78.78;non;0
7936;30/11/2013;brun;11.0;4.0;33060.0;F;licence;geologie;76.4;non;0
7949;31/08/2013;brun;36.0;4.0;36967.0;F;master;detective;91.62;oui;0
7962;26/08/2012;brun;34.0;4.0;28418.0;F;master;geologie;76.83;non;0
8039;04/12/2012;brun;42.0;4.0;36979.0;F;licence;detective;80.56;oui;0
8054;27/05/2014;blond;29.0;4.0;36023.0;M;master;forage;78.68;oui;0
8065;31/05/2010;blond;39.0;4.0;25744.0;F;licence;detective;82.34;non;0
8191;23/11/2010;brun;49.0;4.0;;M;bac;geologie;39.39;non;0
8312;08/10/2012;blond;34.0;4.0;32226.0;F;licence;detective;67.48;non;1
8345;25/05/2010;brun;46.0;4.0;35420.0;M;doctorat;geologie;78.68;oui;1
8358;10/11/2012;blond;29.0;4.0;31833.0;F;licence;forage;72.03;;0
8411;17/04/2010;brun;14.0;4.0;42655.0;F;licence;archeologie;52.41;non;0
8473;12/10/2013;blond;34.0;4.0;42052.0;M;licence;geologie;56.19;oui;0
8478;10/05/2012;blond;42.0;4.0;35999.0;F;licence;geologie;86.42;non;0
8488;04/11/2013;brun;40.0;4.0;33346.0;F;licence;geologie;65.26;non;1
8619;17/01/2012;blond;37.0;4.0;33349.0;M;master;geologie;67.35;oui;0
8785;06/09/2011;blond;34.0;4.0;31328.0;M;master;geologie;85.21;oui;0
8829;19/08/2013;brun;32.0;4.0;40014.0;M;master;geologie;78.08;oui;0
8904;31/05/2014;brun;36.0;4.0;24804.0;F;doctorat;detective;112.19;oui;0
8937;26/08/2011;brun;46.0;4.0;41885.0;M;licence;geologie;71.83;non;1
8957;22/09/2013;chatain;29.0;4.0;36299.0;M;licence;geologie;60.47;non;0
8966;04/04/2010;chatain;26.0;4.0;40716.0;M;licence;geologie;76.21;non;0
8973;30/09/2014;brun;8.0;4.0;36759.0;F;bac;geologie;80.83;non;0
9001;24/11/2013;brun;31.0;4.0;34816.0;;licence;forage;77.08;non;0
9103;15/09/2011;blond;49.0;4.0;37214.0;F;bac;forage;65.21;non;0
9177;20/01/2012;blond;38.0;4.0;35612.0;M;licence;geologie;79.57;non;0
9204;17/08/2013;brun;40.0;4.0;37373.0;F;licence;geologie;75.64;non;0
9243;29/06/2010;blond;41.0;4.0;38374.0;M;licence;geologie;59.78;oui;1
9293;23/09/2013;chatain;30.0;4.0;43102.0;M;doctorat;archeologie;66.51;oui;0
9330;11/08/2013;brun;50.0;4.0;27184.0;F;master;geologie;90.54;non;0
9375;04/12/2013;blond;31.0;4.0;28634.0;M;licence;detective;63.53;non;0
9460;20/02/2011;brun;46.0;4.0;28138.0;M;doctorat;geologie;77.27;oui;1
9462;31/03/2014;brun;22.0;4.0;32296.0;M;master;geologie;74.01;non;1
9482;23/11/2012;roux;44.0;4.0;30577.0;M;licence;geologie;95.36;non;0
9530;11/09/2014;brun;37.0;4.0;28434.0;F;master;geologie;102.36;non;0
9561;27/03/2011;chatain;42.0;4.0;36247.0;F;master;detective;64.84;oui;0
9584;02/08/2014;chatain;18.0;4.0;43894.0;F;bac;detective;;non;0
9591;19/08/2011;brun;40.0;4.0;37115.0;F;licence;forage;60.91;non;0
9596;10/09/2010;brun;39.0;4.0;34579.0;M;master;geologie;86.02;non;0
9621;04/11/2011;chatain;37.0;4.0;34520.0;F;master;forage;80.23;oui;0
9663;11/11/2013;chatain;34.0;4.0;36626.0;M;licence;geologie;54.43;non;0
9676;10/03/2010;blond;38.0;4.0;23959.0;M;doctorat;geologie;116.18;oui;0
9688;28/02/2013;blond;29.0;4.0;27802.0;M;master;geologie;82.4;non;0
9745;10/05/2012;chatain;35.0;4.0;33466.0;F;master;detective;77.97;non;0
9780;10/01/2011;brun;45.0;4.0;30599.0;M;master;forage;76.14;non;0
9807;11/09/2012;brun;25.0;4.0;38184.0;M;master;forage;65.92;oui;0
9857;29/01/2010;chatain;28.0;4.0;40367.0;M;licence;geologie;72.45;non;0
9866;07/04/2011;chatain;47.0;4.0;38146.0;F;master;archeologie;79.92;oui;0
9956;19/07/2010;brun;28.0;4.0;38851.0;M;licence;forage;61.61;non;0
9969;14/07/2013;brun;43.0;4.0;31322.0;F;doctorat;archeologie;116.72;oui;0
9980;30/06/2014;blond;32.0;4.0;28401.0;M;licence;forage;84.07;non;1
9982;12/03/2011;brun;34.0;4.0;39839.0;M;licence;forage;77.33;oui;0
9990;15/08/2013;roux;25.0;4.0;29793.0;F;bac;geologie;67.42;non;0
9991;01/01/2010;brun;17.0;4.0;34487.0;M;master;geologie;41.7;oui;0
10005;15/01/2011;blond;28.0;4.0;36330.0;M;licence;geologie;63.32;non;0
10017;20/04/2014;brun;21.0;4.0;33617.0;F;master;geologie;76.95;non;0
10054;06/09/2011;chatain;52.0;4.0;37895.0;F;master;geologie;84.52;non;0
10103;17/05/2010;chatain;21.0;4.0;22225.0;F;doctorat;forage;92.51;oui;0
10140;02/08/2011;brun;43.0;4.0;34393.0;M;;geologie;95.3;oui;0
10227;09/04/2013;chatain;40.0;4.0;34225.0;F;doctorat;detective;87.21;oui;0
10235;01/09/2014;brun;42.0;4.0;39946.0;F;licence;detective;74.08;non;1
10260;20/09/2011;blond;31.0;4.0;36573.0;M;master;detective;102.12;oui;0
10264;12/11/2014;roux;42.0;4.0;30168.0;M;licence;detective;76.64;non;0
10292;05/02/2012;brun;15.0;4.0;34681.0;M;master;detective;59.66;oui;0
10329;05/02/2012;blond;29.0;4.0;31920.0;F;licence;archeologie;94.72;oui;0
10386;06/06/2013;blond;31.0;4.0;33231.0;M;;geologie;69.96;non;0
10452;05/07/2011;brun;51.0;4.0;35889.0;F;licence;forage;59.53;non;0
10504;01/10/2013;;32.0;4.0;35309.0;M;master;geologie;76.38;oui;1
10611;01/12/2012;blond;43.0;4.0;32125.0;F;master;detective;107.77;oui;0
10646;26/06/2011;brun;44.0;4.0;39557.0;M;master;archeologie;90.43;oui;0
10661;18/03/2014;chatain;30.0;4.0;29252.0;F;doctorat;archeologie;108.34;oui;0
10729;29/10/2010;chatain;37.0;4.0;47967.0;M;master;detective;69.68;oui;0
10737;04/10/2012;chatain;32.0;4.0;27606.0;F;doctorat;archeologie;99.53;oui;0
10749;04/11/2010;brun;21.0;4.0;33607.0;M;master;geologie;65.02;non;1
10844;01/04/2013;chatain;44.0;4.0;38200.0;M;doctorat;geologie;70.31;oui;1
10912;29/04/2014;chatain;;4.0;33420.0;M;doctorat;forage;74.22;oui;0
10941;08/01/2011;brun;32.0;4.0;41903.0;M;licence;geologie;56.1;oui;0
11115;28/07/2010;chatain;47.0;4.0;34541.0;F;doctorat;forage;86.01;non;0
11181;01/02/2012;chatain;31.0;4.0;33484.0;F;master;geologie;100.3;non;0
11200;02/11/2011;chatain;50.0;4.0;35002.0;M;;geologie;92.71;oui;0
11231;05/10/2014;brun;28.0;4.0;38184.0;M;licence;forage;42.98;non;0
11249;01/02/2010;brun;37.0;4.0;29703.0;M;doctorat;forage;96.1;oui;0
11278;25/10/2012;brun;35.0;4.0;25799.0;F;master;forage;71.61;non;0
11326;17/08/2014;roux;37.0;4.0;31357.0;M;licence;geologie;96.97;non;1
11371;11/03/2012;chatain;39.0;4.0;38328.0;M;master;forage;77.9;oui;0
11451;11/08/2011;blond;25.0;4.0;38768.0;F;bac;geologie;66.82;non;0
11505;07/04/2014;chatain;40.0;4.0;34694.0;M;master;geologie;76.47;non;0
11541;25/09/2012;blond;41.0;4.0;28942.0;F;bac;geologie;83.76;non;0
11543;11/02/2012;blond;43.0;4.0;33394.0;M;licence;geologie;56.3;non;0
11578;29/11/2011;brun;31.0;4.0;30757.0;F;doctorat;archeologie;93.48;oui;1
11631;30/03/2011;chatain;54.0;4.0;40224.0;F;master;detective;64.73;oui;0
11633;11/04/2011;brun;35.0;4.0;39249.0;F;licence;archeologie;73.46;oui;0
11681;14/02/2010;roux;41.0;4.0;38539.0;F;bac;detective;83.07;oui;0
11698;08/08/2014;roux;28.0;4.0;47938.0;M;bac;geologie;47.97;non;0
11704;08/03/2013;blond;20.0;4.0;34755.0;M;master;geologie;80.78;oui;1
11711;23/12/2011;blond;37.0;4.0;40458.0;F;licence;archeologie;89.29;oui;0
11752;29/03/2011;brun;32.0;4.0;28168.0;M;doctorat;forage;72.45;oui;0
11802;21/07/2011;chatain;29.0;4.0;36721.0;F;master;detective;89.23;oui;0
11816;28/07/2014;blond;28.0;4.0;34420.0;F;licence;geologie;90.11;non;0
11833;30/09/2014;brun;38.0;4.0;32584.0;M;master;geologie;75.75;non;0
11890;08/06/2013;chatain;31.0;4.0;42496.0;M;licence;forage;72.16;oui;0
11933;30/06/2013;roux;45.0;4.0;29833.0;F;licence;archeologie;78.36;;0
11955;19/01/2013;brun;37.0;4.0;28852.0;M;doctorat;geologie;80.61;oui;0
12009;10/02/2013;blond;36.0;4.0;36394.0;F;bac;geologie;83.64;non;0
12081;25/10/2012;blond;43.0;4.0;47957.0;M;bac;geologie;44.91;non;0
12087;08/02/2013;brun;34.0;4.0;35406.0;F;master;archeologie;89.94;oui;0
12125;31/10/2012;chatain;37.0;4.0;41810.0;F;licence;detective;73.36;oui;0
12182;04/11/2013;chatain;36.0;4.0;36336.0;M;doctorat;geologie;70.4;oui;0
12186;08/02/2013;blond;58.0;4.0;32133.0;F;licence;forage;75.4;non;0
12228;27/08/2012;blond;41.0;4.0;38659.0;M;licence;detective;82.74;oui;0
12345;04/07/2010;brun;31.0;4.0;24012.0;F;master;archeologie;102.48;oui;0
12383;02/05/2013;brun;32.0;4.0;32956.0;M;master;geologie;71.11;oui;0
12393;26/04/2011;blond;23.0;4.0;33450.0;F;master;detective;84.29;oui;0
12435;29/12/2011;chatain;36.0;4.0;37737.0;M;master;detective;98.32;oui;0
12468;15/01/2013;blond;35.0;4.0;39850.0;M;master;geologie;67.7;oui;0
12480;29/10/2010;blond;33.0;4.0;34031.0;;bac;geologie;45.52;non;0
12562;29/05/2012;brun;24.0;4.0;39577.0;M;bac;archeologie;82.7;non;1
12737;09/04/2011;chatain;27.0;4.0;34987.0;F;master;forage;90.74;non;0
12862;20/08/2010;brun;34.0;4.0;33584.0;M;licence;geologie;61.7;non;0
12921;04/09/2014;brun;62.0;4.0;34392.0;M;master;geologie;64.02;oui;0
12929;09/05/2014;chatain;52.0;4.0;44659.0;M;licence;detective;58.92;oui;0
12974;07/10/2012;chatain;39.0;4.0;27301.0;F;master;geologie;86.1;non;0
13022;07/02/2013;roux;35.0;4.0;32604.0;M;master;geologie;96.99;oui;0
13041;05/01/2011;blond;32.0;4.0;38427.0;M;master;geologie;85.0;oui;1
13070;03/08/2011;blond;35.0;4.0;42528.0;M;bac;forage;;non;0
13077;29/09/2011;brun;27.0;4.0;23130.0;F;doctorat;geologie;100.48;non;0
13083;12/03/2013;chatain;40.0;4.0;27625.0;M;master;geologie;87.95;non;0
13087;07/06/2014;blond;42.0;4.0;35506.0;M;licence;geologie;50.56;non;0
13112;13/08/2010;brun;26.0;4.0;37524.0;F;licence;detective;61.09;non;0
13174;10/04/2013;brun;45.0;4.0;28883.0;M;master;geologie;83.28;non;1
13193;23/09/2011;brun;37.0;4.0;36050.0;M;master;geologie;78.05;oui;1
13228;29/01/2010;roux;40.0;4.0;29475.0;M;licence;geologie;105.18;non;0
13229;23/08/2012;brun;39.0;4.0;43844.0;F;licence;forage;65.3;non;1
13265;06/11/2012;blond;44.0;4.0;30487.0;F;master;detective;88.33;oui;0
13301;15/02/2013;blond;27.0;4.0;23580.0;F;master;forage;82.78;non;0
13315;22/01/2012;chatain;24.0;4.0;43128.0;M;licence;forage;42.7;non;0
13382;20/01/2011;chatain;37.0;4.0;33419.0;F;master;geologie;65.16;non;0
13388;13/02/2014;blond;26.0;4.0;27116.0;M;master;geologie;75.27;non;0
13434;03/02/2013;brun;44.0;4.0;43188.0;M;master;archeologie;67.4;oui;0
13510;27/05/2014;blond;38.0;4.0;34801.0;M;licence;geologie;96.19;non;0
13586;27/01/2012;chatain;23.0;4.0;40717.0;F;master;detective;86.48;oui;0
13609;03/04/2010;blond;36.0;4.0;31799.0;M;licence;detective;94.87;non;1
13623;22/09/2011;brun;44.0;4.0;42802.0;M;licence;geologie;50.27;non;0
13720;02/03/2013;brun;42.0;4.0;32173.0;F;licence;geologie;71.03;non;1
13725;07/05/2011;chatain;41.0;4.0;33576.0;M;doctorat;geologie;80.04;oui;0
13767;19/09/2010;chatain;39.0;4.0;47401.0;F;licence;forage;70.91;non;0
13770;03/07/2012;blond;39.0;4.0;29160.0;M;master;forage;80.23;oui;0
13801;16/10/2013;blond;28.0;4.0;35614.0;F;licence;forage;88.88;oui;0
13830;06/03/2010;brun;50.0;4.0;39939.0;M;licence;detective;76.52;oui;0
13877;20/03/2013;chatain;25.0;4.0;40433.0;M;master;forage;69.13;oui;0
13916;12/03/2011;chatain;28.0;4.0;37184.0;M;doctorat;geologie;70.98;oui;0
13953;04/06/2014;brun;14.0;4.0;31930.0;M;master;forage;77.04;oui;0
13981;11/05/2011;blond;30.0;4.0;33254.0;M;master;forage;86.7;oui;0
13993;08/02/2011;chatain;42.0;4.0;23505.0;F;doctorat;detective;103.8;oui;0
14024;03/03/2011;roux;30.0;4.0;39567.0;M;licence;;42.9;non;0
14050;25/07/2011;blond;26.0;4.0;33726.0;F;licence;forage;109.63;non;0
14069;09/01/2014;brun;37.0;4.0;41924.0;M;licence;geologie;73.63;oui;0
14087;23/12/2014;roux;44.0;4.0;30110.0;F;bac;forage;73.4;non;0
14155;11/02/2014;chatain;51.0;4.0;30684.0;F;licence;geologie;69.19;non;0
14160;26/09/2011;chatain;46.0;4.0;32071.0;M;master;geologie;83.31;non;0
14212;15/08/2014;blond;29.0;4.0;40009.0;F;bac;forage;69.02;non;0
14356;23/05/2010;blond;22.0;4.0;32728.0;M;master;geologie;77.24;non;0
14369;21/03/2012;brun;13.0;4.0;36260.0;M;licence;geologie;78.4;non;0
14382;19/06/2014;roux;41.0;4.0;25884.0;M;master;geologie;104.49;non;0
14385;07/07/2013;chatain;27.0;4.0;27017.0;F;master;geologie;97.9;non;0
14392;30/01/2011;blond;36.0;4.0;35973.0;M;master;forage;89.41;oui;0
14397;10/02/2011;chatain;31.0;4.0;39037.0;F;master;detective;95.34;non;0
14407;19/04/2012;chatain;14.0;4.0;36981.0;M;master;geologie;74.24;non;0
14484;09/03/2011;brun;35.0;4.0;49163.0;M;bac;geologie;33.64;non;0
14506;22/07/2013;chatain;29.0;4.0;38506.0;M;master;geologie;72.42;non;0
14507;11/03/2012;blond;24.0;4.0;30761.0;F;bac;geologie;83.85;non;0
14524;03/11/2012;blond;29.0;4.0;37434.0;M;licence;detective;64.36;non;0
14638;24/11/2011;blond;38.0;4.0;35370.0;M;licence;forage;75.73;oui;1
14647;;brun;37.0;4.0;23177.0;F;doctorat;forage;111.37;oui;0
14700;24/01/2011;chatain;39.0;4.0;33896.0;M;master;geologie;94.05;non;0
14822;22/03/2010;brun;30.0;4.0;40589.0;F;licence;detective;70.16;non;0
14948;22/09/2010;roux;47.0;4.0;35868.0;F;licence;archeologie;78.05;oui;0
14967;12/03/2013;blond;38.0;4.0;36402.0;M;licence;geologie;69.28;non;0
15012;19/02/2012;blond;35.0;4.0;25064.0;M;master;geologie;84.66;non;0
15073;23/09/2010;blond;40.0;4.0;30298.0;F;licence;detective;89.04;non;0
15135;06/02/2012;brun;43.0;4.0;29473.0;F;master;detective;86.77;oui;0
15144;13/05/2012;chatain;20.0;4.0;37015.0;M;master;archeologie;70.56;oui;0
15155;11/06/2013;brun;43.0;4.0;32892.0;F;master;detective;88.26;oui;0
15172;10/02/2010;chatain;30.0;4.0;38772.0;F;master;forage;84.88;oui;0
15183;30/06/2011;chatain;39.0;4.0;36243.0;F;licence;detective;54.71;non;0
15188;10/10/2010;brun;43.0;4.0;37208.0;F;licence;forage;53.71;non;0
15238;02/09/2010;blond;52.0;4.0;36468.0;F;bac;forage;50.75;non;0
15261;29/07/2012;brun;39.0;4.0;31820.0;M;master;forage;79.79;;0
15381;25/11/2011;roux;42.0;4.0;27853.0;M;licence;geologie;76.8;non;0
15389;07/11/2014;brun;41.0;4.0;37396.0;M;licence;geologie;67.71;;0
15425;27/08/2014;blond;35.0;4.0;34477.0;M;bac;geologie;52.25;non;0
15431;17/11/2014;brun;26.0;4.0;34902.0;M;master;geologie;99.4;non;0
15494;22/06/2013;blond;40.0;4.0;38799.0;M;master;geologie;79.61;oui;0
15556;30/11/2014;brun;33.0;4.0;47244.0;M;licence;detective;71.86;oui;0
15590;19/11/2012;brun;51.0;4.0;35417.0;M;master;detective;73.53;oui;0
15615;09/07/2014;blond;36.0;4.0;34448.0;M;master;geologie;80.07;non;0
15628;03/01/2010;chatain;28.0;4.0;26495.0;F;master;forage;73.7;non;0
15677;17/02/2010;chatain;61.0;4.0;39194.0;M;master;geologie;62.15;oui;0
15683;08/04/2014;blond;50.0;4.0;39192.0;M;licence;geologie;80.06;non;0
15695;16/09/2014;chatain;34.0;4.0;41016.0;F;master;geologie;73.88;non;0
15770;18/02/2014;brun;31.0;4.0;44215.0;M;bac;detective;51.09;oui;0
15813;14/01/2010;brun;43.0;4.0;35348.0;M;master;geologie;80.72;oui;0
15828;08/01/2010;blond;34.0;4.0;34760.0;M;master;forage;62.62;oui;0
16142;17/07/2012;roux;51.0;4.0;26158.0;M;licence;geologie;65.29;non;0
16200;19/02/2011;chatain;22.0;4.0;36644.0;F;licence;geologie;85.43;non;0
16349;17/09/2013;brun;33.0;4.0;46682.0;F;licence;archeologie;98.05;oui;0
16378;14/12/2010;blond;26.0;4.0;23093.0;M;master;geologie;96.73;non;0
16414;17/02/2012;chatain;26.0;4.0;25372.0;F;doctorat;geologie;96.06;oui;0
16470;24/12/2010;blond;52.0;4.0;34198.0;M;licence;geologie;63.23;non;0
16476;23/01/2011;chatain;10.0;4.0;31749.0;F;master;detective;98.55;oui;0
16480;24/02/2012;chatain;13.0;4.0;39045.0;F;master;forage;71.36;oui;0
16554;07/12/2014;chatain;30.0;4.0;34476.0;M;master;forage;61.52;oui;0
16580;21/07/2010;roux;38.0;4.0;30891.0;M;licence;detective;61.16;non;0
16616;25/10/2013;chatain;22.0;4.0;31741.0;M;doctorat;geologie;88.29;oui;0
16619;06/06/2010;brun;41.0;4.0;33725.0;F;licence;geologie;78.88;non;0
16635;15/05/2010;chatain;26.0;4.0;35712.0;M;master;forage;81.63;oui;0
16686;11/12/2013;roux;57.0;4.0;48368.0;F;licence;geologie;102.4;oui;1
16687;24/02/2013;brun;34.0;4.0;30433.0;M;doctorat;geologie;94.09;oui;0
16806;29/04/2010;brun;39.0;4.0;30552.0;M;master;geologie;60.39;non;0
16808;03/06/2012;chatain;42.0;4.0;43855.0;M;master;archeologie;64.88;oui;0
16816;18/12/2012;chatain;35.0;4.0;39271.0;M;doctorat;forage;86.48;oui;0
16829;08/02/2010;chatain;45.0;4.0;21498.0;M;doctorat;geologie;94.01;non;0
16850;19/08/2010;roux;38.0;4.0;44637.0;M;bac;archeologie;52.4;oui;0
16864;06/04/2011;chatain;41.0;4.0;34282.0;F;doctorat;archeologie;87.58;oui;0
16923;02/10/2010;chatain;14.0;4.0;34123.0;F;doctorat;detective;84.77;oui;0
16949;10/06/2011;blond;40.0;4.0;39258.0;M;licence;geologie;52.98;non;0
16951;11/12/2013;chatain;36.0;4.0;25087.0;F;doctorat;geologie;93.5;non;0
17069;26/06/2014;blond;27.0;4.0;31089.0;M;licence;geologie;61.72;non;1
17113;10/02/2012;blond;22.0;4.0;26958.0;F;master;detective;104.99;non;0
17302;19/05/2012;chatain;22.0;4.0;26502.0;M;doctorat;geologie;71.63;oui;1
17360;27/03/2011;roux;36.0;4.0;37096.0;F;bac;detective;78.92;oui;0
17383;16/02/2013;brun;32.0;4.0;30198.0;M;master;geologie;63.63;non;0
17402;02/05/2013;blond;30.0;4.0;33708.0;F;licence;geologie;69.01;non;0
17471;22/07/2014;brun;47.0;4.0;28081.0;F;master;geologie;90.13;non;0
17489;07/08/2011;brun;39.0;4.0;31939.0;M;master;geologie;66.18;non;0
17545;27/05/2011;chatain;49.0;4.0;25871.0;M;doctorat;geologie;79.98;non;0
17602;03/05/2010;roux;37.0;4.0;30634.0;M;licence;geologie;74.7;non;0
17653;17/08/2011;brun;22.0;4.0;39395.0;M;master;geologie;71.88;oui;0
17663;13/03/2010;brun;30.0;4.0;38390.0;M;master;geologie;85.45;oui;0
17674;25/02/2014;chatain;32.0;4.0;32233.0;F;master;forage;78.38;non;0
17688;29/10/2013;chatain;27.0;4.0;36813.0;M;licence;geologie;46.58;non;0
17815;17/10/2010;blond;35.0;4.0;31962.0;M;master;geologie;67.97;non;0
17823;28/01/2012;brun;45.0;4.0;33714.0;M;licence;geologie;58.32;non;0
17850;15/10/2010;brun;38.0;4.0;41612.0;M;licence;detective;69.33;oui;0
17858;03/06/2013;brun;35.0;4.0;30324.0;F;licence;forage;78.09;non;0
17901;17/12/2014;blond;43.0;4.0;39100.0;M;licence;forage;70.35;oui;0
17923;06/12/2014;brun;39.0;4.0;34018.0;F;bac;geologie;53.32;non;0
17930;11/03/2013;blond;35.0;4.0;21533.0;M;master;geologie;111.17;non;0
17981;03/07/2011;chatain;31.0;4.0;33330.0;F;master;detective;88.51;non;0
18054;20/10/2013;brun;37.0;4.0;31576.0;M;master;geologie;76.32;non;0
18065;15/11/2012;chatain;17.0;4.0;25146.0;F;doctorat;forage;89.81;non;0
18154;06/09/2014;blond;31.0;4.0;28450.0;F;licence;forage;78.34;non;0
18156;01/07/2012;blond;43.0;4.0;33120.0;M;master;detective;79.23;oui;0
18319;14/07/2011;brun;36.0;4.0;29707.0;F;licence;detective;55.84;non;0
18336;21/01/2011;chatain;36.0;4.0;27815.0;M;doctorat;detective;89.13;oui;0
18564;22/08/2012;chatain;40.0;4.0;29367.0;F;master;detective;88.3;non;0
18568;08/12/2010;roux;30.0;4.0;35652.0;M;bac;geologie;63.44;non;0
18575;02/05/2014;chatain;31.0;4.0;38060.0;M;master;geologie;84.24;oui;0
18579;08/03/2013;chatain;38.0;4.0;42912.0;F;licence;detective;53.88;non;0
18619;18/01/2011;blond;37.0;4.0;44330.0;M;bac;detective;60.41;oui;0
18662;19/01/2012;chatain;40.0;4.0;33018.0;F;master;forage;53.56;non;1
18776;30/12/2012;roux;36.0;4.0;40192.0;F;bac;forage;69.35;non;0
18835;24/01/2013;chatain;38.0;4.0;33394.0;F;master;detective;106.78;oui;0
18907;09/09/2013;chatain;20.0;4.0;32925.0;M;master;detective;64.61;non;1
18943;23/08/2013;brun;33.0;4.0;29537.0;F;master;geologie;108.54;non;0
19031;02/02/2012;chatain;29.0;4.0;39142.0;M;licence;geologie;27.67;non;0
19036;28/09/2014;blond;32.0;4.0;37952.0;M;bac;geologie;;non;0
19076;05/04/2014;brun;33.0;4.0;36282.0;M;licence;geologie;55.95;non;0
19082;29/12/2011;blond;37.0;4.0;28324.0;M;licence;geologie;88.51;non;0
19178;23/05/2014;brun;43.0;4.0;34475.0;F;licence;detective;57.02;non;0
19181;02/12/2013;brun;47.0;4.0;40695.0;M;licence;detective;86.79;oui;1
19183;08/11/2012;chatain;40.0;4.0;37466.0;M;master;geologie;81.61;oui;0
19205;22/01/2012;brun;26.0;4.0;33427.0;F;licence;geologie;93.25;non;0
19238;01/02/2014;blond;39.0;4.0;34159.0;M;licence;forage;79.6;non;1
19293;14/04/2011;chatain;33.0;4.0;30332.0;M;master;geologie;50.12;non;0
19340;28/01/2010;chatain;33.0;4.0;36745.0;M;master;geologie;87.27;oui;0
19351;31/10/2010;chatain;28.0;4.0;35018.0;F;licence;geologie;50.68;non;0
19424;26/05/2011;brun;33.0;4.0;28425.0;M;master;geologie;79.93;non;0
19442;12/08/2010;blond;39.0;4.0;31577.0;F;master;forage;117.05;oui;0
