id;age;job;marital;education;default;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed
24583;34;entrepreneur;married;basic.6y;unknown;yes;no;cellular;nov;mon;1;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8
8976;43;admin.;married;university.degree;no;no;no;telephone;jun;thu;4;999;0;nonexistent;1.4;94.465;-41.8;4.866;5228.1
40268;33;admin.;single;university.degree;no;no;no;telephone;jul;tue;1;999;0;nonexistent;-1.7;94.215;-40.3;0.893;4991.6
23581;52;technician;divorced;professional.course;no;yes;no;cellular;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1
19380;48;admin.;married;university.degree;no;yes;no;cellular;aug;wed;7;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1
17752;55;retired;divorced;high.school;no;yes;no;cellular;jul;tue;3;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
11425;29;admin.;married;university.degree;no;no;no;telephone;jun;fri;1;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1
28390;40;self-employed;married;university.degree;no;yes;no;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.435;5099.1
2274;30;admin.;single;high.school;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0
14089;31;admin.;single;basic.9y;no;yes;no;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
21231;35;admin.;single;university.degree;no;yes;yes;cellular;aug;mon;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1
36358;31;admin.;single;university.degree;no;no;no;cellular;jun;tue;1;999;0;nonexistent;-2.9;92.963;-40.8;1.262;5076.2
12225;32;housemaid;married;basic.9y;no;no;no;telephone;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.966;5228.1
17032;57;self-employed;married;university.degree;no;no;no;telephone;jul;thu;16;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
15005;44;technician;single;professional.course;no;yes;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.958;5228.1
39930;30;admin.;single;university.degree;no;no;no;cellular;jun;thu;1;999;0;nonexistent;-1.7;94.055;-39.8;0.742;4991.6
33791;29;admin.;married;university.degree;no;no;no;cellular;may;wed;2;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1
8934;37;services;married;high.school;no;yes;no;telephone;jun;thu;1;999;0;nonexistent;1.4;94.465;-41.8;4.866;5228.1
5190;48;technician;single;high.school;no;yes;yes;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
7487;25;admin.;single;unknown;no;no;no;telephone;may;fri;4;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0
24444;32;admin.;single;high.school;no;yes;no;cellular;nov;mon;1;999;1;failure;-0.1;93.2;-42.0;4.191;5195.8
33656;36;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;wed;1;999;1;failure;-1.8;92.893;-46.2;1.281;5099.1
23706;33;admin.;single;university.degree;no;yes;yes;cellular;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1
32166;49;blue-collar;single;unknown;unknown;yes;no;cellular;may;fri;1;999;1;failure;-1.8;92.893;-46.2;1.313;5099.1
38882;40;technician;single;university.degree;no;no;no;cellular;nov;mon;5;999;0;nonexistent;-3.4;92.649;-30.1;0.714;5017.5
12788;33;self-employed;single;professional.course;no;yes;no;cellular;jul;tue;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
38893;48;management;married;university.degree;no;yes;yes;cellular;nov;tue;2;999;0;nonexistent;-3.4;92.649;-30.1;0.715;5017.5
4989;38;entrepreneur;married;basic.6y;no;unknown;unknown;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
17127;40;technician;married;professional.course;no;no;no;cellular;jul;fri;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
104;52;admin.;divorced;university.degree;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
36189;38;management;married;university.degree;no;yes;no;cellular;may;wed;2;2;1;success;-1.8;92.893;-46.2;1.27;5099.1
22465;47;admin.;divorced;university.degree;no;yes;no;cellular;aug;fri;2;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
35077;34;blue-collar;single;high.school;no;no;no;telephone;may;fri;5;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1
14781;45;unemployed;married;basic.6y;unknown;no;no;cellular;jul;wed;2;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1
13198;51;technician;married;university.degree;unknown;yes;yes;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
33924;28;admin.;married;high.school;no;yes;yes;cellular;may;wed;1;999;1;failure;-1.8;92.893;-46.2;1.281;5099.1
34243;29;admin.;single;high.school;no;yes;no;telephone;may;thu;6;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1
19626;44;unemployed;married;professional.course;unknown;no;no;cellular;aug;thu;2;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1
34915;43;entrepreneur;married;professional.course;no;yes;no;cellular;may;fri;1;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1
29875;33;blue-collar;married;high.school;no;yes;no;cellular;apr;mon;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
21450;52;self-employed;married;university.degree;no;yes;no;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1
8887;29;entrepreneur;divorced;basic.9y;no;yes;no;telephone;jun;thu;1;999;0;nonexistent;1.4;94.465;-41.8;4.866;5228.1
23760;53;self-employed;married;university.degree;no;yes;no;telephone;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1
40565;24;student;single;unknown;no;yes;no;cellular;sep;wed;2;999;3;failure;-1.1;94.199;-37.5;0.886;4963.6
39239;55;admin.;married;high.school;no;yes;no;cellular;mar;wed;2;999;1;failure;-1.8;93.369;-34.8;0.651;5008.7
25850;44;admin.;single;high.school;no;yes;no;cellular;nov;wed;1;999;1;failure;-0.1;93.2;-42.0;4.12;5195.8
6033;37;unemployed;married;professional.course;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
15516;38;entrepreneur;married;basic.9y;no;no;yes;telephone;jul;fri;4;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1
2959;41;self-employed;married;basic.9y;no;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0
12984;29;technician;married;professional.course;no;no;no;cellular;jul;tue;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
14526;31;admin.;married;high.school;unknown;yes;no;cellular;jul;tue;3;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
24350;37;admin.;married;university.degree;no;yes;no;cellular;nov;mon;2;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8
4010;29;services;married;basic.9y;no;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
12480;36;blue-collar;married;basic.6y;unknown;no;no;cellular;jul;mon;1;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1
15285;46;admin.;single;university.degree;unknown;yes;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.958;5228.1
16647;25;blue-collar;married;basic.9y;no;yes;no;cellular;jul;wed;5;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
34890;31;admin.;single;university.degree;no;no;no;cellular;may;fri;1;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1
8939;26;blue-collar;single;basic.9y;no;yes;no;telephone;jun;thu;2;999;0;nonexistent;1.4;94.465;-41.8;4.866;5228.1
5825;36;blue-collar;married;basic.9y;no;no;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
25681;35;admin.;married;basic.9y;no;yes;yes;cellular;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8
24389;50;blue-collar;married;basic.9y;no;yes;no;cellular;nov;mon;1;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8
25671;32;management;single;professional.course;no;yes;no;cellular;nov;wed;4;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8
3195;35;entrepreneur;married;basic.9y;no;no;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
34530;45;admin.;married;unknown;no;no;no;cellular;may;thu;2;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1
15189;26;housemaid;married;basic.4y;no;no;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.958;5228.1
27290;37;admin.;single;university.degree;no;yes;yes;cellular;nov;fri;1;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8
23729;45;admin.;married;high.school;no;no;no;cellular;aug;thu;5;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1
8046;30;technician;married;professional.course;no;yes;yes;telephone;jun;mon;1;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1
20850;30;admin.;married;university.degree;no;yes;yes;cellular;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
29270;36;entrepreneur;married;basic.9y;no;yes;no;cellular;apr;fri;2;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1
1389;36;blue-collar;married;basic.6y;unknown;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
8715;55;retired;divorced;professional.course;no;yes;no;telephone;jun;wed;4;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1
6588;40;admin.;single;high.school;no;yes;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
29886;43;blue-collar;married;basic.6y;no;no;no;cellular;apr;mon;2;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1
28136;55;retired;married;basic.4y;no;yes;no;cellular;apr;mon;1;999;0;nonexistent;-1.8;93.075;-47.1;1.466;5099.1
17926;26;unemployed;married;high.school;no;unknown;unknown;cellular;jul;tue;2;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
23411;31;technician;single;professional.course;no;no;no;cellular;aug;wed;4;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
24023;41;admin.;single;high.school;no;no;no;telephone;oct;tue;1;999;0;nonexistent;-0.1;93.798;-40.4;4.968;5195.8
23835;29;admin.;single;university.degree;no;no;no;cellular;aug;fri;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1
2796;55;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0
40466;26;student;single;high.school;no;yes;no;cellular;aug;wed;1;14;1;success;-1.7;94.027;-38.3;0.903;4991.6
30521;55;technician;married;basic.9y;unknown;no;no;cellular;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.354;5099.1
9949;38;blue-collar;married;basic.6y;unknown;yes;no;telephone;jun;wed;13;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1
28504;71;retired;married;basic.4y;no;no;no;telephone;apr;tue;2;999;0;nonexistent;-1.8;93.075;-47.1;1.423;5099.1
17429;44;management;married;high.school;unknown;yes;no;telephone;jul;mon;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
35342;34;technician;single;university.degree;no;no;no;cellular;may;fri;2;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1
11047;57;blue-collar;divorced;unknown;unknown;unknown;unknown;telephone;jun;wed;8;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1
29604;32;technician;single;professional.course;no;no;no;cellular;apr;mon;1;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1
25972;31;admin.;married;university.degree;no;yes;yes;cellular;nov;wed;1;999;1;failure;-0.1;93.2;-42.0;4.12;5195.8
15083;49;admin.;single;university.degree;no;yes;no;telephone;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.958;5228.1
34679;28;services;single;high.school;no;no;no;cellular;may;thu;4;999;1;failure;-1.8;92.893;-46.2;1.266;5099.1
71;44;management;divorced;university.degree;no;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
30923;54;management;married;university.degree;no;yes;yes;cellular;may;tue;1;999;1;failure;-1.8;92.893;-46.2;1.344;5099.1
10131;52;blue-collar;single;basic.4y;no;yes;no;telephone;jun;thu;1;999;0;nonexistent;1.4;94.465;-41.8;4.958;5228.1
35280;37;services;divorced;basic.4y;no;no;no;cellular;may;fri;8;999;0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1
1352;33;management;married;university.degree;no;no;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
32043;31;blue-collar;married;basic.9y;no;no;no;cellular;may;thu;1;999;0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1
15615;36;services;single;high.school;no;yes;no;cellular;jul;mon;8;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1
8277;47;management;married;basic.4y;unknown;yes;no;telephone;jun;tue;3;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1
36000;32;admin.;married;university.degree;no;yes;no;cellular;may;tue;2;999;2;failure;-1.8;92.893;-46.2;1.266;5099.1
4736;53;entrepreneur;single;basic.9y;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
388;28;unknown;single;unknown;unknown;yes;yes;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
18537;41;self-employed;divorced;university.degree;no;no;yes;cellular;jul;thu;6;999;0;nonexistent;1.4;93.918;-42.7;4.968;5228.1
36815;29;technician;single;basic.9y;no;no;no;cellular;jun;mon;1;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2
37687;33;admin.;single;university.degree;no;yes;no;cellular;aug;wed;1;1;1;success;-2.9;92.201;-31.4;0.854;5076.2
28933;34;admin.;married;high.school;no;yes;yes;cellular;apr;fri;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
17729;49;admin.;single;university.degree;no;no;no;cellular;jul;tue;4;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
26969;30;admin.;single;university.degree;no;yes;no;cellular;nov;thu;4;999;0;nonexistent;-0.1;93.2;-42.0;4.076;5195.8
35941;43;blue-collar;married;basic.9y;no;no;yes;cellular;may;mon;1;3;1;success;-1.8;92.893;-46.2;1.264;5099.1
3810;33;management;single;university.degree;no;no;yes;telephone;may;fri;11;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0
34812;32;admin.;single;high.school;no;yes;no;cellular;may;thu;6;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1
28994;45;blue-collar;married;unknown;unknown;yes;no;cellular;apr;fri;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
29314;35;admin.;single;university.degree;no;yes;no;cellular;apr;fri;2;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1
17365;47;technician;single;professional.course;no;yes;no;cellular;jul;mon;3;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
32930;28;technician;single;professional.course;no;yes;no;telephone;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1
29103;34;blue-collar;married;basic.9y;no;yes;no;cellular;apr;fri;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
37518;44;unemployed;married;high.school;no;yes;no;cellular;aug;thu;1;3;1;success;-2.9;92.201;-31.4;0.873;5076.2
4481;48;blue-collar;divorced;professional.course;no;yes;no;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0
6595;35;technician;single;university.degree;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
30821;54;self-employed;married;university.degree;no;no;yes;cellular;may;tue;1;999;0;nonexistent;-1.8;92.893;-46.2;1.344;5099.1
1375;43;admin.;married;high.school;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
38091;31;self-employed;married;university.degree;no;no;no;cellular;sep;wed;1;3;1;success;-3.4;92.379;-29.8;0.768;5017.5
27500;29;technician;single;professional.course;no;no;no;cellular;nov;fri;5;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8
27589;52;admin.;divorced;high.school;no;yes;no;cellular;nov;fri;2;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8
22271;44;blue-collar;married;basic.4y;unknown;yes;no;cellular;aug;thu;3;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1
5080;37;admin.;married;high.school;no;no;yes;telephone;may;fri;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
1141;45;blue-collar;married;basic.9y;unknown;no;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0
2552;27;blue-collar;married;basic.9y;no;unknown;unknown;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0
32995;30;blue-collar;married;basic.4y;no;yes;no;cellular;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1
1523;35;technician;single;professional.course;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
2606;49;services;married;high.school;no;no;yes;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0
24324;51;admin.;married;high.school;no;yes;no;cellular;nov;mon;1;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8
23226;45;services;married;basic.6y;unknown;no;no;cellular;aug;tue;5;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
36810;27;services;single;university.degree;no;yes;no;cellular;jun;mon;2;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2
35727;58;management;married;university.degree;no;yes;no;cellular;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1
29672;49;entrepreneur;married;university.degree;no;yes;no;cellular;apr;mon;1;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1
5638;29;student;single;high.school;no;no;yes;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
8852;56;blue-collar;married;basic.4y;no;yes;yes;telephone;jun;thu;2;999;0;nonexistent;1.4;94.465;-41.8;4.866;5228.1
40017;38;admin.;married;high.school;no;no;no;cellular;jul;thu;2;10;2;success;-1.7;94.215;-40.3;0.782;4991.6
4850;57;technician;married;high.school;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
10638;41;services;married;high.school;unknown;yes;yes;telephone;jun;tue;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1
40859;32;admin.;single;university.degree;no;no;no;cellular;oct;fri;1;999;2;failure;-1.1;94.601;-49.5;0.942;4963.6
8391;38;technician;single;professional.course;no;no;yes;telephone;jun;tue;2;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1
34328;26;management;single;university.degree;no;yes;no;cellular;may;thu;1;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1
37221;34;admin.;married;university.degree;no;no;no;cellular;aug;fri;1;999;0;nonexistent;-2.9;92.201;-31.4;0.881;5076.2
22450;30;admin.;single;high.school;no;no;no;cellular;aug;fri;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
33595;34;blue-collar;married;basic.9y;no;yes;no;cellular;may;tue;4;999;0;nonexistent;-1.8;92.893;-46.2;1.291;5099.1
4952;31;self-employed;married;university.degree;no;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
26544;39;technician;married;university.degree;no;yes;yes;cellular;nov;thu;1;999;0;nonexistent;-0.1;93.2;-42.0;4.076;5195.8
19357;45;blue-collar;married;basic.4y;unknown;no;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1
26373;36;technician;married;professional.course;no;yes;no;cellular;nov;thu;1;999;0;nonexistent;-0.1;93.2;-42.0;4.076;5195.8
13833;52;services;married;basic.4y;no;yes;no;cellular;jul;fri;3;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
33303;42;blue-collar;married;basic.9y;unknown;yes;no;cellular;may;tue;6;999;0;nonexistent;-1.8;92.893;-46.2;1.291;5099.1
25869;35;blue-collar;married;basic.9y;no;yes;no;cellular;nov;wed;2;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8
1367;27;blue-collar;married;basic.9y;no;no;yes;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
1944;50;technician;married;university.degree;no;yes;no;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
39194;41;admin.;divorced;university.degree;no;no;no;cellular;mar;fri;1;999;0;nonexistent;-1.8;93.369;-34.8;0.653;5008.7
24199;40;management;married;basic.6y;no;no;no;cellular;nov;mon;1;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8
39102;53;admin.;married;university.degree;no;yes;yes;cellular;dec;mon;1;999;0;nonexistent;-3.0;92.713;-33.0;0.706;5023.5
32852;38;blue-collar;married;basic.9y;no;no;yes;telephone;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1
14676;32;blue-collar;single;basic.6y;no;unknown;unknown;telephone;jul;tue;4;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
20788;34;technician;married;professional.course;no;no;no;cellular;aug;wed;2;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
11275;23;blue-collar;single;basic.9y;no;no;no;telephone;jun;thu;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1
8362;40;blue-collar;married;basic.9y;no;no;yes;telephone;jun;tue;2;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1
30813;47;blue-collar;divorced;basic.9y;no;no;no;cellular;may;tue;1;999;0;nonexistent;-1.8;92.893;-46.2;1.344;5099.1
14989;40;management;single;university.degree;no;no;no;cellular;jul;thu;2;999;0;nonexistent;1.4;93.918;-42.7;4.958;5228.1
14368;35;management;single;university.degree;no;no;no;cellular;jul;mon;4;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
23432;46;technician;divorced;professional.course;no;yes;yes;cellular;aug;wed;5;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
5195;38;blue-collar;married;basic.4y;no;no;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
40882;36;admin.;single;university.degree;no;no;no;cellular;oct;thu;2;999;0;nonexistent;-1.1;94.601;-49.5;0.965;4963.6
19313;39;admin.;single;university.degree;no;yes;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1
28987;43;blue-collar;married;basic.9y;unknown;yes;no;cellular;apr;fri;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
